review_id,user_id,business_id,chain_key,chain_name,city,state,stars,date,text,useful,funny,cool,item_label,target_canonical,control_canonical,sent_label,sent_score,sent_valence,sensory_mention,texture_specific,environmental_mention,target,month
Sz7OHYN11P500_NVlvoSnw,7M4s0ohy7iUoL1IqC0vSBw,snwqPVddPZ3LfU4rgcXNuQ,carls_jr,Carl's Jr.,Reno,NV,1,2013-02-07T08:43:38Z,"Giving them one star is generous, if Yelp allowed zero I'd be giving them that.  Went in at 8 o'clock at night on a Wednesday night.  There was 4 employees there, only one person in the dining room and two people waiting in the drive through.  I placed my order, a jalepeno burger combo, with chili cheese fries, and a soda, to which the employee replied ""I'm sorry, but we don't have curly fries.""  That by itself I could easily forgive, because I have a cold and I know I might not be that easy to understand, but that was just the beginning.  I gave them the rest of my order, a teriyaki burger combo, chili cheese fries, and a soda, and a famous star, to go (I was picking up food on my way home for my family).  They told me it would be just a few minutes.  The dine in customer behind me though they told they were backed up and it would be a while, this should have been my first major warning sign.  While I was waiting I looked over to the window timer on the drive through and noticed that it was stopped at 9:59, the car had been waiting for over 10 minutes, at this point I moved to where I could see the order timer for my order.  After waiting 15 minutes they called me up, handed me a bag with my sandwiches and told me ""we're sorry about the wait, but here are your sandwiches so you can get started while you wait.""  I'm going to ask a rhetorical question, but when I ordered something to go, why did they think I wanted to start eating it there?  I asked if they could leave it under the heat lamps to keep them warm and they responded that they didn't have room (by this point they had taken out two of the three orders in front of mine and only had two after mine, how can they be out of room under the heat lamps).  Five minutes later, they finally call my number to let me know my chili cheese fries are done, by this point, I will admit my own fault, I left without checking anything, because after 20 minutes (according to their own order timer) I just wanted to go home.  When I got home though I discovered three things, first, they had given me a jalepeno turkey sandwich rather than the jalepeno burger (which while good, is not what I ordered), they had left out one of my two chili cheese fries, and the one they did put in had undercooked fries (it takes two minutes thirty seconds to cook their fries properly, so how they didn't let them cook all the way when they had 20 minutes to do so is a mystery to me), had chili that was cold and had only the lightest sprinkling of cheese.
And this isn't the first time I've had a problem at this location, twice before this I've gone in and had less than",2,0,0,control,Beyond Famous Star,Famous Star,neutral,0.5776065587997437,0,1,0,0,0,2013-02
VlTopqL5FODDNrNsWbkH9A,gWApiyEgX1u0uDcnDZ8Nxg,_2tFRpBYAZPDvktMw6sh0g,kfc,KFC,Edmonton,AB,1,2020-10-04T23:24:00Z,"You'd think I'd learn after so many bad experiences. I ordered delivery for my family and didn't receive the popcorn chicken and fries for my 2 year old. Called to try and get them to bring it out to us because I did pay for it the lady that answered the phone asked ""are you sure you didn't get it?"" Like yes lady I think I would be able to see it if it was here! Then had the nerve to say ""well can you come pick it up?"" SERIOUSLY??? I didn't pay delivery fees and tip your driver to have to drive to the store because you screwed up my order ‍",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.827269434928894,-0.827269434928894,0,0,0,0,2020-10
MiQAoWjHIfbPXqWZ1tFckA,XOWUwzw2XfZDuCu91llIJA,cbqE6Y8OXvfhZuyz2Gdchw,burger_king,Burger King,Reno,NV,1,2021-07-22T07:08:25Z,"I went here for the Impossible whopper. Because I have acid reflux and I can't eat meat or onions, so I ordered the meal with  no onions and the staff thought it would be funny to slather my impossible burger with mayonnaise because that is a TikTok trend.  It took me about six napkins and the removal of all the vegetables in the burger to get the mayonnaise off-- and I ate it because I had no choice but to at that moment. The mayonnaise thing is not funny, that was the only money I had to eat for that day and that was my only meal of the day.  For them to play games with people's food, just because it's a Internet trend is not appropriate, it's inhumane and cruel. I think corporate should address this with their staff,  it can be harmful to someone's health and finances. More so it's a liability.  peoples stomachs are not a toy. Have some respect and compassion.",0,0,0,target,Impossible Whopper,Whopper,negative,0.6781753897666931,-0.6781753897666931,1,0,1,1,2021-07
V5MdjwP7epJMHscfoueWUg,OCwLhS1CwFYwmzTnKpdkpg,WAB73KCeALEJkhdkg0Imlg,white_castle,White Castle,Belleville,IL,5,2020-09-06T22:23:13Z,"I have been eating sliders from White Castle for decades! White Castles have been a part of my life growing up. I love their burgers. When we didn't have a White Castle, we bought the frozen burgers. 

Today, I did something out of my norm. I ordered a breakfast slider. I ordered the sausage egg and cheese slider. I actually ordered two. OMG! These are very good! The breakfast sliders are better than any other fast food breakfast sandwich.",1,0,1,control,Impossible Slider,Slider,positive,0.9707155227661133,0.9707155227661133,1,0,0,0,2020-09
cJPIx8vQ7Kvou1OkY7951w,kLxlMdkhtyx4be6yUhl1_A,8TjF-pYv81hiF-zS41gtWg,kfc,KFC,Speedway,IN,1,2021-04-24T02:29:18Z,"Trash. Came here once and had an ok experience. Came for the second time and instantly knew it would not be good. Got my order of popcorn chicken combo and was told it no longer came with a biscuit as advertised. Got home to cold food. Fries were cold and chicken was a cold lump of crispy skin, basically old! Only a few pieces had actual meat. You warmed up old food and gave it to me. I won't be back!",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9277584552764893,-0.9277584552764893,1,1,0,0,2021-04
YnG_p36SXfc0cPf2FxoMpA,V3XYG1zKuW8VUBNtjacoxA,WvkWVFDeGd3llAdLhkHn9A,white_castle,White Castle,Saint Louis,MO,4,2018-11-04T16:06:08Z,"I have lived in Saint Louis for almost 7 years, and the Midwest my whole life. Last night was the first experience I have ever had with White Castle. 

It was very late, I was clearly not in the right frame of mind, and my wife has been asking me to go with her for literally years. The opportunity presented itself, okay?! Can you tell I'm feeling self conscious? 

Bottom line: delicious, unhealthy, and I will be back. 

We hit up the drive thru. The folks were friendly who took and served our order. We got a number two with a Coke and shared it. We each tried one slider and shared the fries. Typically, this would just be a meal for one, but we were looking for a snack so we sharedzies. 

Overall, I had a great experience and if I'm ever leaving the Grove and my wife gets another craving we will definitely be back!",5,6,6,control,Impossible Slider,Slider,neutral,0.4747771620750427,0,1,0,0,0,2018-11
h_g-57VOjP87M4Cng4q1oQ,uRAhJv6gYFbosi6lRa23Qg,EBkn2pPjEexIjKZoD4H3OQ,kfc,KFC,Ruskin,FL,1,2021-05-17T19:23:47Z,"This establishment is a disgrace! The chicken tasted old and was tough and they forgot to give us our cookies. We were given three refills because the drinks were awful. I requested a different drink, but the girl at the window served me the same one. Not to mention the restaurant employee's terrible singing, which only added to the misery. Don't waste your hard-earned money by coming here. It's best to just eat at home.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9544357061386108,-0.9544357061386108,1,1,0,0,2021-05
b_un6SkLmQGJbwxO_jojww,XpfQsPkvwUI4lzCxkE8L6g,nfUPDY_1uh9ygQbgRGvFlw,burger_king,Burger King,Spring Hill,FL,4,2020-05-07T00:23:42Z,"Wanted to get a burger and had coupons for a Whopper Jr. and fries deal. Drive in at 1:30 was not busy, but more people are still staying at home. Order was given by a masked and gloved worker with the best hottest food very quickly.  This place is convenient to where I live so I'll continue coming here.",2,0,1,control,Impossible Whopper,Whopper,positive,0.8811274170875549,0.8811274170875549,1,0,0,0,2020-05
-rRctS9soUr53cPLrcnx-w,9sMUqeV0P4nx0xjMWBLNOQ,_IwurgW-UMLIhRhC4dR23A,burger_king,Burger King,Indianapolis,IN,1,2020-10-25T20:36:34Z,"horrible! stopped here with my grandpa because i was really wanting an impossible burger. that was good, as normal but wasn't all the way done. i ordered a chocolate milkshake and it was basically chocolate milk. i got a refund for that. my grandpas food was good. however, we were in like for 20 mins due to a complicated order ahead of us and short staffing.",0,0,0,target,Impossible Whopper,Whopper,negative,0.712849497795105,-0.712849497795105,1,0,1,1,2020-10
Rhp_uPPKHj8AqIPHaqEDFQ,akih7qRzoyBpv_YMTQjL0A,gylSP8jwNf9EQL6Qi3-dNw,kfc,KFC,Kenner,LA,1,2020-07-06T04:04:23Z,"Listen, I'm no KFC super fan, but boy is it my enemy now. 

Absolutely disappointing. First, they take away the freshly baked chocolate chip cookies for some dry, ""cannot compare,"" prepackaged cookies, and now the chicken legs are the size of tadpoles. I literally could take a whole chicken leg, put it into my mouth, and devour it in one bite. Ahem, no I did not order wings. 

Further, the macaroni and cheese--yeah, that was not nice to my stomach. It also does not taste as it once tasted. 

To end...

Where is the Colonel? This is not the recipe that he worked so tirelessly to sell to a gazillion people. 

Please do better here.",2,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.893655002117157,-0.893655002117157,1,1,0,0,2020-07
ymez3EBGeWVIzELwROXEXg,IxSEFw5AlHqNCbueWkRxKQ,eUes9qc-i7WMkUIdtddNDQ,burger_king,Burger King,Wilmington,DE,3,2019-05-23T21:08:35Z,"Overall: Nothing exciting

Ordered my 2 small whopper meals coupon as per usual (8971).

Restaurant: Newly redesigned. Never been to the old one so I don't know if management changed from prior. 

Food: I'll tease out why I deducted some stars for this particular establishment (I'm a BK fan and not all BKs are made equal). 

Whopper: 5/5, veggies were fresh and crisp. Good number of tomatoes, pickles, onions, lettuce. No brown shriveled business here! The meat had excellent flame broiled taste, not overly greasy. Bread was fresh, not stale.

Fries: 3/5, they weren't piping hot, and some pieces had an odd tang to them. However, they were not overly salted, which was a plus. What bugged me most was how the fry container was half filled. 

Drink: 3/5. You may ask...how the hell did they lose points from their drink? What...was it not ""fresh""? Well, actually no. BUT, the drink was about 1.5 inches from being full. Come on man, this boy is using coupons over here, don't be skimping on my drank.

Service: prompt and respectful, made my stuff right (I usually ask for one whopper regular no cheese, the other whopper no mayo).",0,2,0,control,Impossible Whopper,Whopper,neutral,0.5955250263214111,0,1,1,0,0,2019-05
fc6hxAFj_plLsUNdh4VNsQ,DSnxt9sgPwzS9UbwDkIOGA,oQhZez4nAwXH0kutnpULfg,kfc,KFC,Cherry Hill,NJ,1,2012-12-26T14:04:50Z,"Slow, obnoxious and ripoff. We walked into this KFC on Christmas eve at about 6:10 PM  and saw three women and a 3 to 4 year old kid loudly laughing and socializing with the employees. 

They charges us for three sides (green beans, mac and cheese, and colse slaw) but they never gave them to use. We didn't even get a biscuit with our 3 PC meals. 

We had to sit down at extremely dirty tables for 20 minuets before getting out order. We couldn't even get lids and straws because those obnoxioius women had their disgusting kid sitting on them the entire time.

Please review the security camera footage. You need to fire EVERYONE working that night. I will be calling the NJ state Department of Health. Tolerating children sitting on drink lids and straws, bacteria infested tables, employees cursing and socializing with their friends? Wtf is wrong with you?

The franchise owner should be ashamed. Everyone should know that this place is the most disgusting fast food place I've ever been to. Those tables had old, smashed and crusty chicken bits all over them. 

The chicken sitting on the racks looked wet and old and the employees orked at a turtle pace. Where is the franchise owner? Why isn't that person hiring competent employees?",0,2,1,control,Beyond Chicken,Chicken / Nuggets,negative,0.8782397508621216,-0.8782397508621216,1,1,0,0,2012-12
KluuI4-ufloNgF-JbXFecg,z4nkCaOFjnBmAnVR0NNquQ,8WBe-jXE19b21yevU1bh4A,chipotle,Chipotle,Trevose,PA,2,2020-10-05T16:47:58Z,"Admittedly I hadn't been to any Chiptole in a while, but the Carne Asada burrito I just picked up today that I ordered with ""light rice"" was FULL of rice and had maybe 4 pieces of steak total.  A real disappointment.  I don't know if Chipotle has changed their portion sizes or if I just got unlucky (judging by recent reviews that I wish I'd read first) I think maybe this location just doesn't care much.  I won't be back.",0,0,0,control,Sofritas,Carnitas or Steak,negative,0.8811479806900024,-0.8811479806900024,0,0,0,0,2020-10
yKwBrxbbpt1fwJJ4MZwXbA,JXHCV1pDndjNzeTYclXWQA,iivbJVE6W4pUXcLrWhc1og,chipotle,Chipotle,Brandon,FL,1,2020-07-11T14:05:23Z,"If I could give this location and Chipotle as a whole 0 Stars, I definitely would. Did an order through Uber esta and not only were items missing but, I had 3 HAIRS IN MY BURRITO. And I am pregnant. The steak in my burrito was raw. What the fuck kind of establishment is this? Upon speaking to The ""manager"" Lloyd, he said, ""things happen, we dropped the ball but that's no reason for you to get upset."" And told me to go on chipotle.com to get a refund. So I did and chipotle didn't even send me a confirmation email stating they are going to resolve my issue. Fuck chipotle. I've always been a Qdoba fan anyway. Sadly, this was my first experience at chipotle too. What happened to the COVID-19 CDC guidelines? Cleary, hair wasn't on the list.",1,0,0,control,Sofritas,Carnitas or Steak,negative,0.9263291358947754,-0.9263291358947754,1,0,0,0,2020-07
fegN4X_UeBBmSbQdq153OQ,3djMlyzhRwB5CkxzcYKoaQ,nfUPDY_1uh9ygQbgRGvFlw,burger_king,Burger King,Spring Hill,FL,1,2021-09-11T01:24:25Z,"This BK used to be good and a favorite order spot for dinner.  But, Tonight was awful, I ordered online and pretty simple, 1 BOGO + $1.00 deal which was a whopper and a Original chicken sandwich. the we also got 2 bacon cheeseburgers, 1 more original chicken at regular price, and one Double Quarter pound King lastly 3 large fries! this was our family order, pretty simple i feel well firstly upon arriving telling them i did a online order and my number, i get to window, and associate hands me two medium diet cokes proceeds to tell me that the chik=King i ordered was out, and i'd have to  call credit company to get the refund???? say what??? so anyhoo i call my spouse and ask give me a text with order in case problems, so associate takes bags bag and say ok we are fixing it, fries are in fryer you will get some hot fires, so cool! so then a few he gives me two bags i asked everything right and in there he assured me so!  i pull to light and go through bags, wouldn't you know it no quarter pound king and only one original chicken. i pull back around and he says after i alert him they forgot stuff, he says i put it in there- like i was lying?  I pulled to the window then a female manager comes to window and cross examines me and acts like i am lying, i tell he then she tells me you did not order it, so i showed her the test my hubby sent, still reluctant she goes back after looking at it, and gets me the missing items, now this is total BS, bad service, and above all since they now seemed pissed off did they spit in my sandwich or drag it on the floor, cause you never know now a days?? scary huh!  I threw it out and went somewhere else. no one believes in good service today, and BK Commercial way/Applegate  you lost a once family who ordered like several times a month!, but no more, DONE!!  Check you bags and do not let the Manager tell you your wrong! so sad honestly!",0,0,0,control,Impossible Whopper,Whopper,negative,0.4725703299045563,-0.4725703299045563,0,0,0,0,2021-09
